player,opponent,opponent_team,duration
Goldie Jaden,Desrochers Antoine,Ontario Tech Ridgebacks,295.0
Goldie Jaden,Dickerson Graham,Toronto Varsity Blues,187.0
Goldie Jaden,Dimovski Aleks,Toronto Metropolitan Bold,193.0
Goldie Jaden,Dirven Benjamin,Toronto Varsity Blues,229.0
Goldie Jaden,Dobrich Stefan,Windsor Lancers,1304.0
Goldie Jaden,Doherty Jackson,Toronto Metropolitan Bold,162.0
Goldie Jaden,Doyle Ethan,Guelph Gryphons,252.0
Goldie Jaden,Drover Alex,Ontario Tech Ridgebacks,180.0
Goldie Jaden,Duarte Matthew,Brock Badgers,120.0
Goldie Jaden,Duff Jack,Queen's Gaels,182.0
Goldie Jaden,Dufort Ludovic,Ontario Tech Ridgebacks,192.0
Goldie Jaden,Duhamel Jeremy,Nipissing Lakers,71.0
Goldie Jaden,Dumont Charles-Antoine,McGill Redbirds,152.0
Goldie Jaden,Dumoulin William,UQTR Patriotes,111.0
Goldie Jaden,Dutil Elliot,Ottawa Gee-Gees,12.0
Goldie Jaden,Ennis William,Windsor Lancers,1467.0
Goldie Jaden,Farmer Charles,Nipissing Lakers,748.0
Goldie Jaden,Fasciano Luca,Lakehead Thunderwolves,490.0
Goldie Jaden,Faust Cayden,Windsor Lancers,887.0
Goldie Jaden,Ferguson Ian,Guelph Gryphons,412.0
Goldie Jaden,Ford Nolan,Ontario Tech Ridgebacks,178.0
Goldie Jaden,Foreman Kyle,Nipissing Lakers,724.0
Goldie Jaden,Forster Nolan,Guelph Gryphons,281.0
Goldie Jaden,Fournier Alex,Carleton Ravens,254.0
Goldie Jaden,Fowler Hayden,Queen's Gaels,89.0
Goldie Jaden,Fox Nathan,RMC Paladins,283.0
Goldie Jaden,Frattaroli Brandon,McGill Redbirds,295.0
Goldie Jaden,Frenette Conor,UQTR Patriotes,268.0
Goldie Jaden,Gagnon Alexandre,McGill Redbirds,191.0
Goldie Jaden,Gagnon Mathieu,McGill Redbirds,205.0
Goldie Jaden,Gallant William,RMC Paladins,286.0
Goldie Jaden,Gallant Zach,McGill Redbirds,155.0
Goldie Jaden,Gannon Riley,Brock Badgers,660.0
Goldie Jaden,Gauthier Kaylen,UQTR Patriotes,197.0
Goldie Jaden,Gauthier Mathis,McGill Redbirds,506.0
Goldie Jaden,Gauthier Mavrick,UQTR Patriotes,213.0
Goldie Jaden,Gauvreau Cameron,Ottawa Gee-Gees,150.0
Goldie Jaden,Gaylor Cameron,Brock Badgers,87.0
Goldie Jaden,Gerrie Keighan,Lakehead Thunderwolves,237.0
Goldie Jaden,Gervais Julien,Guelph Gryphons,122.0
Goldie Jaden,Gilhula Owen,York Lions,435.0
Goldie Jaden,Giroux Zacharie,Ottawa Gee-Gees,227.0
Goldie Jaden,Gravel Zachary,UQTR Patriotes,9.0
Goldie Jaden,Gravelle Jake,Western Mustangs,479.0
Goldie Jaden,Greenway Tyson,Brock Badgers,193.0
Goldie Jaden,Griffioen Max,Nipissing Lakers,191.0
Goldie Jaden,Grigoryev Daniil,Toronto Metropolitan Bold,389.0
Goldie Jaden,Gursoy Kevin,Toronto Metropolitan Bold,515.0
Goldie Jaden,Hamilton Derek,Queen's Gaels,262.0
Goldie Jaden,Hamlin Ray,Windsor Lancers,786.0
Goldie Jaden,Hebert Mathieu,RMC Paladins,303.0
Goldie Jaden,Hensrud Travis,Windsor Lancers,1475.0
Goldie Jaden,Hinz Brady,Windsor Lancers,631.0
Goldie Jaden,Hoffrogge Jacob,Brock Badgers,475.0
Goldie Jaden,Holm Logan,York Lions,401.0
Goldie Jaden,Holtrop Joel,RMC Paladins,358.0
Goldie Jaden,Howie Johnny,Ottawa Gee-Gees,92.0
Goldie Jaden,Huard Stephane JR,McGill Redbirds,135.0
Goldie Jaden,Hudon Dylan,Guelph Gryphons,220.0
Goldie Jaden,Hunt Andrew,Carleton Ravens,293.0
Goldie Jaden,Hunt Tyler,Wilfrid Laurier Golden Hawks,327.0
Goldie Jaden,Huston Sam,Brock Badgers,229.0
Goldie Jaden,Hutcheson Nolan,Queen's Gaels,113.0
Goldie Jaden,Hutton Dustin,Ontario Tech Ridgebacks,129.0
Goldie Jaden,Ianniello Joseph,Toronto Metropolitan Bold,359.0
Goldie Jaden,Izyk Alex,Lakehead Thunderwolves,296.0
Goldie Jaden,Jakovljevic Marko,Ontario Tech Ridgebacks,360.0
Goldie Jaden,Jenkins Frank Thomas,Nipissing Lakers,621.0
Goldie Jaden,Jesus David,Windsor Lancers,1476.0
Goldie Jaden,Johnson Charlie,Nipissing Lakers,211.0
Goldie Jaden,Johnston Alex,Carleton Ravens,58.0
Goldie Jaden,K-Fournier Nick,Ottawa Gee-Gees,148.0
Goldie Jaden,Kaddoura Majid,Carleton Ravens,242.0
Goldie Jaden,Katzalay Holden,Queen's Gaels,223.0
Goldie Jaden,Kavanagh Josh,Wilfrid Laurier Golden Hawks,483.0
Goldie Jaden,Kilbourne Bryce,Wilfrid Laurier Golden Hawks,564.0
Goldie Jaden,Kinash Matthew,Toronto Metropolitan Bold,315.0
Goldie Jaden,King Jacob,Toronto Varsity Blues,232.0
Goldie Jaden,Koran Braiden,Ontario Tech Ridgebacks,205.0
Goldie Jaden,LaFrance David,Ottawa Gee-Gees,188.0
Goldie Jaden,Lacombe Chase,Nipissing Lakers,599.0
Goldie Jaden,Lacombe Thomas,York Lions,199.0
Goldie Jaden,Lafrance Felix,UQTR Patriotes,347.0
Goldie Jaden,Lalonde Owen,Queen's Gaels,174.0
Goldie Jaden,Lamothe Olivier,York Lions,112.0
Goldie Jaden,Larkin Patrick,McGill Redbirds,196.0
Goldie Jaden,Larmand Ethan,Queen's Gaels,138.0
Goldie Jaden,Larochelle Charles-Thomas,Queen's Gaels,106.0
Goldie Jaden,Larose Felix,UQTR Patriotes,47.0
Goldie Jaden,Larsen Wil,Nipissing Lakers,262.0
Goldie Jaden,LeBlanc Dominic,Nipissing Lakers,117.0
Goldie Jaden,LeBlanc Josh,Western Mustangs,105.0
Goldie Jaden,Leduc Devin,RMC Paladins,206.0
Goldie Jaden,Lemieux Ian,Queen's Gaels,171.0
Goldie Jaden,Lenart Thomas,Wilfrid Laurier Golden Hawks,506.0
Goldie Jaden,Leonard Kyle,Ontario Tech Ridgebacks,178.0
Goldie Jaden,Lewis Braeden,Brock Badgers,121.0
Goldie Jaden,Lieffers Elias,Nipissing Lakers,533.0
Goldie Jaden,Linklater Logan,Windsor Lancers,1222.0
Goldie Jaden,Longo Trevor,Queen's Gaels,126.0
Goldie Jaden,Luik Owen,Toronto Varsity Blues,254.0
Goldie Jaden,Mabey David,York Lions,361.0
Goldie Jaden,MacIntosh Aiden,York Lions,417.0
Goldie Jaden,MacNeil Owen,Western Mustangs,87.0
Goldie Jaden,Mack Joseph,Lakehead Thunderwolves,187.0
Goldie Jaden,Mahar Nick,Nipissing Lakers,79.0
Goldie Jaden,Maisonneuve Vincent,Ottawa Gee-Gees,267.0
Goldie Jaden,Malboeuf Tristan,Wilfrid Laurier Golden Hawks,153.0
Goldie Jaden,Martin Ian,Toronto Metropolitan Bold,866.0
Goldie Jaden,Martin Jeremy,UQTR Patriotes,105.0
Goldie Jaden,Massie Dylan,Lakehead Thunderwolves,379.0
Goldie Jaden,Massie Noah,Lakehead Thunderwolves,468.0
Goldie Jaden,Matulu Noah,RMC Paladins,164.0
Goldie Jaden,Mayea Devyn,Nipissing Lakers,887.0
Goldie Jaden,Mayotte James,Carleton Ravens,255.0
Goldie Jaden,Mburanumwe Igor,McGill Redbirds,328.0
Goldie Jaden,McAndrews Bryan,York Lions,363.0
Goldie Jaden,McCarry Nick,Carleton Ravens,229.0
Goldie Jaden,McCartney Brandon,York Lions,309.0
Goldie Jaden,McFarland Ethan,Toronto Varsity Blues,333.0
Goldie Jaden,McLean Cullen,Ontario Tech Ridgebacks,143.0
Goldie Jaden,McLeod Brock,York Lions,208.0
Goldie Jaden,McMaster Anson,Ottawa Gee-Gees,244.0
Goldie Jaden,McMullen Keegan,Windsor Lancers,1450.0
Goldie Jaden,McNamara Matt,Windsor Lancers,1486.0
Goldie Jaden,McNaughton Brock,RMC Paladins,387.0
Goldie Jaden,Melancon Max-Antoine,Wilfrid Laurier Golden Hawks,413.0
Goldie Jaden,Melikov Vyacheslav,Toronto Metropolitan Bold,261.0
Goldie Jaden,Michaud Daniel,Queen's Gaels,271.0
Goldie Jaden,Michaud Jeremy,Ontario Tech Ridgebacks,325.0
Goldie Jaden,Milot-Ouellet Vincent,UQTR Patriotes,103.0
Goldie Jaden,Morin Alexis,McGill Redbirds,171.0
Goldie Jaden,Morneau Giovanni,Carleton Ravens,280.0
Goldie Jaden,Moskal Billy,Toronto Varsity Blues,205.0
Goldie Jaden,Mufarreh Dominic,Windsor Lancers,136.0
Goldie Jaden,Mulholland Ryan,Wilfrid Laurier Golden Hawks,190.0
Goldie Jaden,Mullen Kirk,Windsor Lancers,637.0
Goldie Jaden,Munroe-Boucher Anthony,UQTR Patriotes,256.0
Goldie Jaden,Murphy Wil,Lakehead Thunderwolves,616.0
Goldie Jaden,O'Brien Fischer,RMC Paladins,248.0
Goldie Jaden,O'Donnell Justin,Wilfrid Laurier Golden Hawks,365.0
Goldie Jaden,Oakley Keaton,York Lions,128.0
Goldie Jaden,Paquin Mathieu,Wilfrid Laurier Golden Hawks,46.0
Goldie Jaden,Park Alexander,Ontario Tech Ridgebacks,156.0
Goldie Jaden,Pascoal Isaac,RMC Paladins,274.0
Goldie Jaden,Paul Justin,Lakehead Thunderwolves,268.0
Goldie Jaden,Pellerin Maxime,McGill Redbirds,264.0
Goldie Jaden,Penman Duncan,Guelph Gryphons,731.0
Goldie Jaden,Petrie Caleb,Wilfrid Laurier Golden Hawks,279.0
Goldie Jaden,Pimm Devin,RMC Paladins,460.0
Goldie Jaden,Playfair Christopher,Toronto Metropolitan Bold,431.0
Goldie Jaden,Portokalis William,Toronto Metropolitan Bold,947.0
Goldie Jaden,Pouliot Olivier,Lakehead Thunderwolves,389.0
Goldie Jaden,Power Zach,Western Mustangs,346.0
Goldie Jaden,Preuter Aidan,Western Mustangs,217.0
Goldie Jaden,Prowse Mitchell,McGill Redbirds,387.0
Goldie Jaden,Pryce Ryan,Wilfrid Laurier Golden Hawks,184.0
Goldie Jaden,Raad Jaden,Toronto Metropolitan Bold,498.0
Goldie Jaden,Rafanomezantsoa Lois,UQTR Patriotes,355.0
Goldie Jaden,Recine Julian,Toronto Varsity Blues,424.0
Goldie Jaden,Reeves Aiden,Toronto Varsity Blues,337.0
Goldie Jaden,Reimer Eli,Wilfrid Laurier Golden Hawks,151.0
Goldie Jaden,Reimer Jadon,Wilfrid Laurier Golden Hawks,498.0
Goldie Jaden,Renwick Michael,Queen's Gaels,277.0
Goldie Jaden,Resar Sebastian,Toronto Varsity Blues,261.0
Goldie Jaden,Rhodes Sam,Wilfrid Laurier Golden Hawks,554.0
Goldie Jaden,Ribau Nathan,Queen's Gaels,242.0
Goldie Jaden,Robinson Owen,Toronto Varsity Blues,523.0
Goldie Jaden,Robinson William,Ontario Tech Ridgebacks,197.0
Goldie Jaden,Rogers Holden,Brock Badgers,300.0
Goldie Jaden,Rondeau Christophe,UQTR Patriotes,291.0
Goldie Jaden,Roode Benjamin,Ontario Tech Ridgebacks,244.0
Goldie Jaden,Ross Liam,Toronto Metropolitan Bold,866.0
Goldie Jaden,Rouleau William,McGill Redbirds,322.0
Goldie Jaden,Roy Charles-Antoine,Ottawa Gee-Gees,203.0
Goldie Jaden,Roy Pier-Olivier,UQTR Patriotes,376.0
Goldie Jaden,Rupoli Joseph,Toronto Metropolitan Bold,720.0
Goldie Jaden,Sanders Jack,Western Mustangs,352.0
Goldie Jaden,Sandhu Chase,York Lions,201.0
Goldie Jaden,Santerre Jacob,Western Mustangs,157.0
Goldie Jaden,Savard Tyler,Toronto Metropolitan Bold,61.0
Goldie Jaden,Saye Owen,Western Mustangs,537.0
Goldie Jaden,Schives Dylan,Windsor Lancers,1396.0
Goldie Jaden,Seed Nolan,Carleton Ravens,324.0
Goldie Jaden,Seguin Marc-Antoine,Ottawa Gee-Gees,237.0
Goldie Jaden,Senken Connor,York Lions,328.0
Goldie Jaden,Serensits Emmett,Toronto Varsity Blues,518.0
Goldie Jaden,Serviss Liam,RMC Paladins,269.0
Goldie Jaden,Shaw Aaron,Windsor Lancers,1478.0
Goldie Jaden,Sherk Lawson,Western Mustangs,222.0
Goldie Jaden,Shugrue Spencer,Toronto Metropolitan Bold,329.0
Goldie Jaden,Sims Ethan,Brock Badgers,178.0
Goldie Jaden,Smith Ryan,RMC Paladins,189.0
Goldie Jaden,Smith Zack,Toronto Varsity Blues,691.0
Goldie Jaden,Sooklal Isaac,Wilfrid Laurier Golden Hawks,673.0
Goldie Jaden,Soucy Ludovic,UQTR Patriotes,11.0
Goldie Jaden,Sova Nick,Windsor Lancers,31.0
Goldie Jaden,Sproviero Franco,Western Mustangs,476.0
Goldie Jaden,Stepien Ryan,Brock Badgers,803.0
Goldie Jaden,Stevens Christian,Toronto Varsity Blues,87.0
Goldie Jaden,Stewart Zander,Brock Badgers,215.0
Goldie Jaden,Stock Jordan,Brock Badgers,374.0
Goldie Jaden,Stothers Kai,Wilfrid Laurier Golden Hawks,886.0
Goldie Jaden,Stratis Peter,Ottawa Gee-Gees,139.0
Goldie Jaden,Strickland Luke,Nipissing Lakers,619.0
Goldie Jaden,Strik Ethan,York Lions,295.0
Goldie Jaden,Strilets Matthew,Ottawa Gee-Gees,10.0
Goldie Jaden,Stringer Zack,Brock Badgers,63.0
Goldie Jaden,Suriyuth Andrew,Ontario Tech Ridgebacks,228.0
Goldie Jaden,Sutherland Bryce,Wilfrid Laurier Golden Hawks,709.0
Goldie Jaden,Suzuki Madoka,Carleton Ravens,183.0
Goldie Jaden,Svenson Justin,Ontario Tech Ridgebacks,234.0
Goldie Jaden,Tanner Liam,Queen's Gaels,123.0
Goldie Jaden,Teasdale Tyler,Western Mustangs,46.0
Goldie Jaden,Terry Zack,Toronto Varsity Blues,503.0
Goldie Jaden,Theriault Lucas,York Lions,303.0
Goldie Jaden,Thiessen Rylan,Brock Badgers,483.0
Goldie Jaden,Thompson Ryan,Brock Badgers,360.0
Goldie Jaden,Todd Jarrett,RMC Paladins,183.0
Goldie Jaden,Toews Ty,Windsor Lancers,706.0
Goldie Jaden,Tolnai Cameron,Queen's Gaels,126.0
Goldie Jaden,Tomasini Tyson,Nipissing Lakers,571.0
Goldie Jaden,Toms Connor,Carleton Ravens,234.0
Goldie Jaden,Torchia Nathan,Windsor Lancers,345.0
Goldie Jaden,Turcotte Anthony,UQTR Patriotes,126.0
Goldie Jaden,Turgeon Zachaеl,UQTR Patriotes,40.0
Goldie Jaden,Tymkin Cole,Brock Badgers,110.0
Goldie Jaden,Ulicny Johnny,Windsor Lancers,1202.0
Goldie Jaden,Urbisci Alex,Carleton Ravens,84.0
Goldie Jaden,Van Impe Eric,Western Mustangs,349.0
Goldie Jaden,Van Unen Joshua,Lakehead Thunderwolves,377.0
Goldie Jaden,Vander Voet Julian,Guelph Gryphons,244.0
Goldie Jaden,Vescio Payton,Nipissing Lakers,716.0
Goldie Jaden,Virtue Braeden,Carleton Ravens,73.0
Goldie Jaden,Vom Scheidt Noah,Nipissing Lakers,289.0
Goldie Jaden,Vreugdenhill Jacob,York Lions,422.0
Goldie Jaden,Walker Brandon,York Lions,328.0
Goldie Jaden,Wawrow Drew,Western Mustangs,476.0
Goldie Jaden,Way Cooper,Toronto Varsity Blues,253.0
Goldie Jaden,Wells Dylan,RMC Paladins,242.0
Goldie Jaden,Welton Dell,RMC Paladins,484.0
Goldie Jaden,White James,Ontario Tech Ridgebacks,257.0
Goldie Jaden,Whittaker Liam,Lakehead Thunderwolves,462.0
Goldie Jaden,Whittaker Richard,Lakehead Thunderwolves,334.0
Goldie Jaden,Wightman Dylan,Toronto Varsity Blues,355.0
Goldie Jaden,Williamson Sam,Wilfrid Laurier Golden Hawks,438.0
Goldie Jaden,Willits Brett,Western Mustangs,416.0
Goldie Jaden,Willits Sam,Western Mustangs,287.0
Goldie Jaden,Wilson Griffin,Guelph Gryphons,230.0
Goldie Jaden,Winterton Jacob,Guelph Gryphons,319.0
Goldie Jaden,Wisener Matt,Ontario Tech Ridgebacks,222.0
Goldie Jaden,Wong Nicholas,Toronto Varsity Blues,713.0
Goldie Jaden,Woodhouse Benjamin,Toronto Varsity Blues,363.0
Goldie Jaden,Yan Eddie,Toronto Varsity Blues,287.0
Goldie Jaden,Yearwood Nick,Western Mustangs,161.0
Goldie Jaden,York Jack,Western Mustangs,407.0
Goldie Jaden,Zlomislic Ante,Queen's Gaels,101.0
Grein Adam,Agostino Daniel,Concordia Stingers,244.0
Grein Adam,Aiello Christiano,Western Mustangs,216.0
Grein Adam,Allan Blake,Carleton Ravens,167.0
Grein Adam,Allard Felix,Concordia Stingers,508.0
Grein Adam,Allensen Nathan,Guelph Gryphons,409.0
Grein Adam,Allepot Anthony,Western Mustangs,134.0
Grein Adam,Amanatidis Peter,Carleton Ravens,87.0
Grein Adam,Amousse Andrew,Brock Badgers,227.0
Grein Adam,Anctil Julien,Concordia Stingers,200.0
Grein Adam,Anderson Josh,Nipissing Lakers,532.0
Grein Adam,Athanasakos Nicholas,Toronto Varsity Blues,218.0
Grein Adam,Awashish Mikisiw,McGill Redbirds,74.0
Grein Adam,Badalamenti Benjamin,Lakehead Thunderwolves,266.0
Grein Adam,Barnes Matthew,Toronto Metropolitan Bold,150.0
Grein Adam,Beamin Cole,York Lions,344.0
Grein Adam,Bedard Felix,Carleton Ravens,220.0
Grein Adam,Belchamber Andrew,Ottawa Gee-Gees,93.0
Grein Adam,Belton Reese,Carleton Ravens,64.0
Grein Adam,Belzile Thomas,McGill Redbirds,191.0
Grein Adam,Benwell Evan,Wilfrid Laurier Golden Hawks,385.0
Grein Adam,Bernier Gabriel,Ontario Tech Ridgebacks,147.0
Grein Adam,Bettens Nolan,Wilfrid Laurier Golden Hawks,133.0
Grein Adam,Bignell Luke,Guelph Gryphons,235.0
Grein Adam,Biondi Giordano,Guelph Gryphons,212.0
Grein Adam,Blackwell Spencer,Lakehead Thunderwolves,396.0
Grein Adam,Blake Bradley,RMC Paladins,62.0
Grein Adam,Blanchard Alexandre,McGill Redbirds,237.0
Grein Adam,Bolton Wade,RMC Paladins,88.0
Grein Adam,Bonefon Alexis,Ottawa Gee-Gees,36.0
Grein Adam,Boria Jonah,Brock Badgers,518.0
Grein Adam,Bouchard Xavier,McGill Redbirds,26.0
Grein Adam,Boucher Jacob,Windsor Lancers,544.0
Grein Adam,Bowie Connor,Toronto Metropolitan Bold,350.0
Grein Adam,Brand Evan,Toronto Metropolitan Bold,294.0
Grein Adam,Brazier Hunter,Guelph Gryphons,445.0
Grein Adam,Brown Hunter,York Lions,109.0
Grein Adam,Brown Patrick,Wilfrid Laurier Golden Hawks,94.0
Grein Adam,Bruder Andrew,Western Mustangs,231.0
Grein Adam,Bryant Kaden,Ottawa Gee-Gees,5.0
Grein Adam,Bulitka Shane,Western Mustangs,61.0
Grein Adam,Caines Harrison,Nipissing Lakers,788.0
Grein Adam,Campbell David,Nipissing Lakers,3.0
Grein Adam,Campbell Isiah,Concordia Stingers,231.0
Grein Adam,Campbell Nikolas,Lakehead Thunderwolves,176.0
Grein Adam,Cap Dharan,Queen's Gaels,17.0
Grein Adam,Casper Ethan,Guelph Gryphons,274.0
Grein Adam,Castleman Oliver,Carleton Ravens,198.0
Grein Adam,Chard Lucas,Wilfrid Laurier Golden Hawks,189.0
Grein Adam,Charron Edouard,Concordia Stingers,254.0
Grein Adam,Chiarot Aaron,Windsor Lancers,601.0
Grein Adam,Chisholm Callum,Wilfrid Laurier Golden Hawks,415.0
Grein Adam,Clarke Sean,Toronto Varsity Blues,14.0
Grein Adam,Clavelle Brendon,Ottawa Gee-Gees,86.0
Grein Adam,Cloutier Mathis,UQTR Patriotes,149.0
Grein Adam,Collins William,Carleton Ravens,141.0
Grein Adam,Collora Salvatore,Windsor Lancers,362.0
Grein Adam,Coltart Bruce,RMC Paladins,160.0
Grein Adam,Condotta Jaden,Toronto Metropolitan Bold,424.0
Grein Adam,Cook A.J.,Brock Badgers,455.0
Grein Adam,Cook Jack,Lakehead Thunderwolves,239.0
Grein Adam,Cooper Mark,Toronto Varsity Blues,415.0
Grein Adam,Cote Christophe,Brock Badgers,263.0
Grein Adam,Cournoyer Alexis,Brock Badgers,661.0
Grein Adam,Cournoyer Edouard,UQTR Patriotes,275.0
Grein Adam,Cousins Kolton,Queen's Gaels,13.0
Grein Adam,Crane Trentyn,Lakehead Thunderwolves,294.0
Grein Adam,Cunningham Alexander,Windsor Lancers,9.0
Grein Adam,D'Intino Jordan,Toronto Metropolitan Bold,188.0
Grein Adam,Daley Caiden,McGill Redbirds,70.0
Grein Adam,Danilson Noah,Western Mustangs,221.0
Grein Adam,Dann Nolan,Guelph Gryphons,196.0
Grein Adam,Darcy Thomas,Guelph Gryphons,399.0
Grein Adam,Davis Nathaniel,Toronto Varsity Blues,203.0
Grein Adam,Davis Tyler,Wilfrid Laurier Golden Hawks,159.0
Grein Adam,DeGrazia Nicholas,Lakehead Thunderwolves,422.0
Grein Adam,DeGurse Nolan,Guelph Gryphons,195.0
Grein Adam,DeJong Tristan,Guelph Gryphons,216.0
Grein Adam,Denault Chad,Nipissing Lakers,358.0
Grein Adam,Desgagnes Mathieu,Ottawa Gee-Gees,5.0
Grein Adam,Desrochers Antoine,Ontario Tech Ridgebacks,174.0
Grein Adam,Dickerson Graham,Toronto Varsity Blues,108.0
Grein Adam,Dimovski Aleks,Toronto Metropolitan Bold,278.0
Grein Adam,Dirven Benjamin,Toronto Varsity Blues,205.0
Grein Adam,Dobrich Stefan,Windsor Lancers,339.0
Grein Adam,Doherty Jackson,Toronto Metropolitan Bold,166.0
Grein Adam,Doyle Ethan,Guelph Gryphons,479.0
Grein Adam,Drover Alex,Ontario Tech Ridgebacks,50.0
Grein Adam,Duarte Matthew,Brock Badgers,374.0
Grein Adam,Duff Jack,Queen's Gaels,144.0
Grein Adam,Dufort Ludovic,Ontario Tech Ridgebacks,27.0
Grein Adam,Duhamel Jeremy,Nipissing Lakers,265.0
Grein Adam,Dumont Charles-Antoine,McGill Redbirds,162.0
Grein Adam,Dumoulin William,UQTR Patriotes,95.0
Grein Adam,Dutil Elliot,Ottawa Gee-Gees,88.0
Grein Adam,Ennis William,Windsor Lancers,547.0
Grein Adam,Farmer Charles,Nipissing Lakers,339.0
Grein Adam,Fasciano Luca,Lakehead Thunderwolves,442.0
Grein Adam,Faust Cayden,Windsor Lancers,332.0
Grein Adam,Ferguson Ian,Guelph Gryphons,311.0
Grein Adam,Ford Nolan,Ontario Tech Ridgebacks,138.0
Grein Adam,Foreman Kyle,Nipissing Lakers,300.0
Grein Adam,Forster Nolan,Guelph Gryphons,4.0
Grein Adam,Fournier Alex,Carleton Ravens,154.0
Grein Adam,Fowler Hayden,Queen's Gaels,50.0
Grein Adam,Fox Nathan,RMC Paladins,161.0
Grein Adam,Frattaroli Brandon,McGill Redbirds,85.0
Grein Adam,Fredette Vincent,Concordia Stingers,499.0
Grein Adam,Frenette Conor,UQTR Patriotes,354.0
Grein Adam,Gagnon Alexandre,McGill Redbirds,142.0
Grein Adam,Gagnon Mathieu,McGill Redbirds,128.0
Grein Adam,Gallant William,RMC Paladins,117.0
Grein Adam,Gallant Zach,McGill Redbirds,162.0
Grein Adam,Gannon Riley,Brock Badgers,399.0
Grein Adam,Gaudio Alexander,Concordia Stingers,29.0
Grein Adam,Gauthier Kaylen,UQTR Patriotes,114.0
Grein Adam,Gauthier Mathis,McGill Redbirds,227.0
Grein Adam,Gauthier Mavrick,UQTR Patriotes,165.0
Grein Adam,Gauvreau Cameron,Ottawa Gee-Gees,88.0
Grein Adam,Gaylor Cameron,Brock Badgers,268.0
Grein Adam,Gerrie Keighan,Lakehead Thunderwolves,139.0
Grein Adam,Gervais Julien,Guelph Gryphons,197.0
Grein Adam,Gilhula Owen,York Lions,446.0
Grein Adam,Girouard Nicholas,Concordia Stingers,196.0
Grein Adam,Giroux Zacharie,Ottawa Gee-Gees,94.0
Grein Adam,Gravel Zachary,UQTR Patriotes,29.0
Grein Adam,Gravelle Jake,Western Mustangs,552.0
Grein Adam,Greenway Tyson,Brock Badgers,176.0
Grein Adam,Griffioen Max,Nipissing Lakers,404.0
Grein Adam,Grigoryev Daniil,Toronto Metropolitan Bold,355.0
Grein Adam,Gursoy Kevin,Toronto Metropolitan Bold,353.0
Grein Adam,Hamilton Derek,Queen's Gaels,204.0
Grein Adam,Hamlin Ray,Windsor Lancers,358.0
Grein Adam,Havlena Kyle,Concordia Stingers,110.0
Grein Adam,Hebert Mathieu,RMC Paladins,148.0
Grein Adam,Hensrud Travis,Windsor Lancers,411.0
Grein Adam,Hinz Brady,Windsor Lancers,241.0
Grein Adam,Hoffrogge Jacob,Brock Badgers,434.0
Grein Adam,Holm Logan,York Lions,403.0
Grein Adam,Holtrop Joel,RMC Paladins,87.0
Grein Adam,Howie Johnny,Ottawa Gee-Gees,123.0
Grein Adam,Huard Stephane JR,McGill Redbirds,145.0
Grein Adam,Huchette Mikael,Concordia Stingers,286.0
Grein Adam,Hudon Dylan,Guelph Gryphons,25.0
Grein Adam,Hunt Andrew,Carleton Ravens,312.0
Grein Adam,Hunt Tyler,Wilfrid Laurier Golden Hawks,384.0
Grein Adam,Huston Sam,Brock Badgers,199.0
Grein Adam,Hutcheson Nolan,Queen's Gaels,61.0
Grein Adam,Hutton Dustin,Ontario Tech Ridgebacks,213.0
Grein Adam,Ianniello Joseph,Toronto Metropolitan Bold,436.0
Grein Adam,Inniss Christopher,Concordia Stingers,106.0
Grein Adam,Izyk Alex,Lakehead Thunderwolves,235.0
Grein Adam,Jakovljevic Marko,Ontario Tech Ridgebacks,166.0
Grein Adam,Jenkins Frank Thomas,Nipissing Lakers,536.0
Grein Adam,Jesus David,Windsor Lancers,644.0
Grein Adam,Johnson Charlie,Nipissing Lakers,692.0
Grein Adam,Johnston Alex,Carleton Ravens,224.0
Grein Adam,K-Fournier Nick,Ottawa Gee-Gees,5.0
Grein Adam,Kaddoura Majid,Carleton Ravens,331.0
Grein Adam,Katzalay Holden,Queen's Gaels,216.0
Grein Adam,Kavanagh Josh,Wilfrid Laurier Golden Hawks,256.0
Grein Adam,Kilbourne Bryce,Wilfrid Laurier Golden Hawks,372.0
Grein Adam,Kinash Matthew,Toronto Metropolitan Bold,343.0
Grein Adam,King Jacob,Toronto Varsity Blues,279.0
Grein Adam,Koran Braiden,Ontario Tech Ridgebacks,6.0
Grein Adam,LaFrance David,Ottawa Gee-Gees,43.0
Grein Adam,Lacombe Chase,Nipissing Lakers,418.0
Grein Adam,Lacombe Thomas,York Lions,242.0
Grein Adam,Lafrance Felix,UQTR Patriotes,173.0
Grein Adam,Lalonde Owen,Queen's Gaels,166.0
Grein Adam,Lamothe Olivier,York Lions,110.0
Grein Adam,Larkin Patrick,McGill Redbirds,58.0
Grein Adam,Larmand Ethan,Queen's Gaels,51.0
Grein Adam,Larochelle Sean,Concordia Stingers,153.0
Grein Adam,Larose Felix,UQTR Patriotes,198.0
Grein Adam,Larsen Wil,Nipissing Lakers,427.0
Grein Adam,Lavoie Nathan,Concordia Stingers,146.0
Grein Adam,LeBlanc Dominic,Nipissing Lakers,306.0
Grein Adam,LeBlanc Josh,Western Mustangs,150.0
Grein Adam,Leduc Devin,RMC Paladins,115.0
Grein Adam,Lemieux Ian,Queen's Gaels,54.0
Grein Adam,Lenart Thomas,Wilfrid Laurier Golden Hawks,306.0
Grein Adam,Leonard Kyle,Ontario Tech Ridgebacks,2.0
